Member_number,Date,productId,items,productName,price,Category,Revenue,order_id
3568,2014-08-13,49,2,beverages,1.1,Beverages,2.2,4915
1680,2014-05-15,82,1,pet care,5.8,Pet Care,5.8,2888
1588,2014-07-19,22,1,root vegetables,1.8,Fresh Food,1.8,4356
2923,2014-11-02,18,1,yogurt,2.2,Dairy,2.2,6702
4751,2014-03-02,11,3,butter,3.2,Dairy,9.600000000000001,1335
1633,2014-07-05,164,1,ready soups,3.9,Frozen & Processed Food,3.9,4031
2235,2014-10-13,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,6248
1466,2014-04-09,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2095
3520,2014-05-12,76,1,sliced cheese,4.2,Dairy,4.2,2826
3090,2014-06-07,44,1,newspapers,3.2,Specialty & Seasonal,3.2,3438
2341,2014-12-22,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,7792
2140,2014-10-06,2,3,whole milk,1.8,Dairy,5.4,6083
1017,2014-10-14,20,1,brown bread,0.8,Bakery & Sweets,0.8,6263
2177,2014-08-19,122,3,soups,4.5,Frozen & Processed Food,13.5,5050
3129,2014-06-02,27,2,coffee,8.5,Beverages,17.0,3315
4299,2014-10-21,142,2,seasonal products,5.4,Specialty & Seasonal,10.8,6429
1294,2014-06-24,56,2,white wine,14.2,Beverages,28.4,3811
2851,2014-01-16,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,327
3948,2014-04-08,74,2,whipped/sour cream,5.5,Dairy,11.0,2086
2047,2014-04-28,115,3,waffles,2.5,Bakery & Sweets,7.5,2524
1910,2014-02-26,70,2,margarine,3.5,Pantry Staples,7.0,1221
2834,2014-08-01,76,3,sliced cheese,4.2,Dairy,12.600000000000001,4643
1561,2014-05-15,35,2,sugar,1.2,Bakery & Sweets,2.4,2885
1552,2014-01-09,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,182
3353,2014-05-10,38,2,soda,0.8,Beverages,1.6,2781
1646,2014-06-17,83,2,white bread,0.3,Bakery & Sweets,0.6,3659
1554,2014-01-31,96,2,hygiene articles,7.5,Household & Hygiene,15.0,640
1622,2014-05-17,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2924
3575,2014-05-03,11,3,butter,3.2,Dairy,9.600000000000001,2634
4396,2014-03-20,131,2,roll products,8.6,Specialty & Seasonal,17.2,1675
4858,2014-01-14,39,3,detergent,5.5,Household & Hygiene,16.5,303
1012,2014-06-22,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,3761
4137,2014-12-21,12,1,fruit/vegetable juice,2.1,Beverages,2.1,7781
1342,2014-02-14,114,2,napkins,21.8,Household & Hygiene,43.6,936
2573,2014-01-21,24,3,pastry,3.1,Bakery & Sweets,9.3,430
4437,2014-11-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6956
2175,2014-05-23,24,3,pastry,3.1,Bakery & Sweets,9.3,3056
3879,2014-08-18,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,5037
4378,2014-10-05,92,1,vinegar,1.5,Pantry Staples,1.5,6075
4721,2014-07-01,41,3,processed cheese,6.4,Dairy,19.200000000000003,3973
2138,2014-10-01,17,3,bottled water,0.5,Beverages,1.5,5987
4673,2014-12-10,17,1,bottled water,0.5,Beverages,0.5,7521
1806,2014-06-20,74,2,whipped/sour cream,5.5,Dairy,11.0,3718
2924,2014-03-27,76,2,sliced cheese,4.2,Dairy,8.4,1798
4201,2014-10-21,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6427
2763,2014-05-31,71,2,shopping bags,5.12,Household & Hygiene,10.24,3271
3101,2014-05-21,12,2,fruit/vegetable juice,2.1,Beverages,4.2,3025
1235,2014-05-26,11,1,butter,3.2,Dairy,3.2,3121
4715,2014-09-04,124,3,specialty fat,4.5,Pantry Staples,13.5,5435
4684,2014-07-11,73,1,oil,3.4,Pantry Staples,3.4,4188
4840,2014-04-15,2,1,whole milk,1.8,Dairy,1.8,2237
3137,2014-11-29,44,1,newspapers,3.2,Specialty & Seasonal,3.2,7291
2121,2014-04-22,38,1,soda,0.8,Beverages,0.8,2384
3054,2014-01-17,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,349
3156,2014-01-02,74,3,whipped/sour cream,5.5,Dairy,16.5,32
3965,2014-09-21,18,2,yogurt,2.2,Dairy,4.4,5788
2011,2014-01-20,74,1,whipped/sour cream,5.5,Dairy,5.5,404
2184,2014-05-19,71,3,shopping bags,5.12,Household & Hygiene,15.36,2973
3777,2014-02-26,115,1,waffles,2.5,Bakery & Sweets,2.5,1236
2199,2014-01-30,27,3,coffee,8.5,Beverages,25.5,619
1983,2014-10-02,70,2,margarine,3.5,Pantry Staples,7.0,6008
2806,2014-01-21,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,432
3657,2014-07-28,24,3,pastry,3.1,Bakery & Sweets,9.3,4562
1606,2014-08-05,11,2,butter,3.2,Dairy,6.4,4734
4211,2014-03-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,1711
3822,2014-09-04,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,5427
2868,2014-04-02,38,1,soda,0.8,Beverages,0.8,1938
4674,2014-05-15,136,1,dishes,6.8,Specialty & Seasonal,6.8,2903
1130,2014-08-18,18,2,yogurt,2.2,Dairy,4.4,5027
3530,2014-06-18,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,3680
1998,2014-02-22,74,2,whipped/sour cream,5.5,Dairy,11.0,1128
1174,2014-11-19,78,3,baking powder,1.8,Pantry Staples,5.4,7062
1070,2014-11-05,60,3,cream cheese,6.3,Dairy,18.9,6751
1654,2014-08-10,60,1,cream cheese,6.3,Dairy,6.3,4831
4104,2014-11-05,69,2,domestic eggs,1.25,Fresh Food,2.5,6777
3113,2014-01-06,96,1,hygiene articles,7.5,Household & Hygiene,7.5,120
3911,2014-03-24,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,1747
1057,2014-03-05,80,3,salty snack,0.5,Snacks,1.5,1388
1618,2014-11-17,60,1,cream cheese,6.3,Dairy,6.3,7028
3385,2014-05-04,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2654
3462,2014-02-04,82,2,pet care,5.8,Pet Care,11.6,758
1773,2014-12-18,17,1,bottled water,0.5,Beverages,0.5,7701
4202,2014-02-28,47,3,popcorn,2.4,Bakery & Sweets,7.199999999999999,1282
2258,2014-03-05,18,1,yogurt,2.2,Dairy,2.2,1393
3474,2014-11-26,44,2,newspapers,3.2,Specialty & Seasonal,6.4,7230
2421,2014-05-06,4,1,other vegetables,0.8,Fresh Food,0.8,2684
3722,2014-07-05,11,1,butter,3.2,Dairy,3.2,4043
4894,2014-09-23,136,3,dishes,6.8,Specialty & Seasonal,20.4,5824
3514,2014-07-23,38,2,soda,0.8,Beverages,1.6,4461
3807,2014-03-02,104,2,cat food,11.2,Pet Care,22.4,1325
2660,2014-03-20,17,2,bottled water,0.5,Beverages,1.0,1667
1419,2014-05-17,34,1,flour,2.1,Pantry Staples,2.1,2922
2271,2014-09-30,91,3,frozen dessert,2.8,Frozen & Processed Food,8.399999999999999,5966
3188,2014-05-08,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2738
1598,2014-04-25,60,1,cream cheese,6.3,Dairy,6.3,2462
1337,2014-08-06,85,1,cling film/bags,2.2,Household & Hygiene,2.2,4755
4740,2014-10-10,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6181
3275,2014-12-04,18,3,yogurt,2.2,Dairy,6.6000000000000005,7400
2832,2014-05-30,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,3240
1609,2014-07-02,128,1,soft cheese,7.2,Dairy,7.2,3979
2627,2014-05-17,63,1,liquor (appetizer),11.2,Beverages,11.2,2931
4285,2014-08-17,24,3,pastry,3.1,Bakery & Sweets,9.3,5019
3418,2014-11-27,49,2,beverages,1.1,Beverages,2.2,7253
4732,2014-12-03,38,1,soda,0.8,Beverages,0.8,7390
3442,2014-11-16,101,1,canned fish,2.1,Frozen & Processed Food,2.1,7019
3946,2014-12-26,72,3,salt,0.7,Pantry Staples,2.0999999999999996,7900
2990,2014-03-30,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,1861
3225,2014-07-15,50,2,bottled beer,1.8,Beverages,3.6,4280
1494,2014-11-23,3,2,pip fruit,3.0,Fresh Food,6.0,7163
3549,2014-12-06,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,7440
3384,2014-09-23,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,5820
3746,2014-01-03,135,1,meat spreads,7.8,Fresh Food,7.8,62
3603,2014-08-13,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,4916
2120,2014-05-30,11,3,butter,3.2,Dairy,9.600000000000001,3232
2065,2014-10-20,38,2,soda,0.8,Beverages,1.6,6398
1285,2014-10-27,24,2,pastry,3.1,Bakery & Sweets,6.2,6545
3835,2014-05-08,24,1,pastry,3.1,Bakery & Sweets,3.1,2742
2160,2014-01-15,70,1,margarine,3.5,Pantry Staples,3.5,310
4995,2014-06-02,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,3323
1970,2014-01-29,7,3,citrus fruit,1.5,Fresh Food,4.5,599
2043,2014-07-07,71,3,shopping bags,5.12,Household & Hygiene,15.36,4080
3487,2014-01-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,194
2524,2014-10-17,69,1,domestic eggs,1.25,Fresh Food,1.25,6327
2045,2014-02-10,38,2,soda,0.8,Beverages,1.6,866
2445,2014-05-31,1,3,tropical fruit,7.8,Fresh Food,23.4,3270
4616,2014-01-31,24,1,pastry,3.1,Bakery & Sweets,3.1,661
2195,2014-03-08,25,3,canned beer,1.1,Beverages,3.3000000000000003,1441
1883,2014-05-31,136,1,dishes,6.8,Specialty & Seasonal,6.8,3261
2083,2014-10-21,20,1,brown bread,0.8,Bakery & Sweets,0.8,6418
4576,2014-11-21,51,2,dessert,1.15,Bakery & Sweets,2.3,7127
4464,2014-04-11,73,2,oil,3.4,Pantry Staples,6.8,2134
3925,2014-07-26,17,2,bottled water,0.5,Beverages,1.0,4524
4450,2014-10-31,50,1,bottled beer,1.8,Beverages,1.8,6674
1059,2014-06-11,51,2,dessert,1.15,Bakery & Sweets,2.3,3516
4113,2014-03-14,22,1,root vegetables,1.8,Fresh Food,1.8,1558
4154,2014-07-26,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,4526
2490,2014-04-19,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,2318
1551,2014-04-28,129,1,mayonnaise,1.8,Specialty & Seasonal,1.8,2522
1275,2014-11-06,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6784
3935,2014-10-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6384
3487,2014-10-25,3,3,pip fruit,3.0,Fresh Food,9.0,6513
3986,2014-09-08,73,1,oil,3.4,Pantry Staples,3.4,5526
3282,2014-10-26,132,1,kitchen towels,4.83,Household & Hygiene,4.83,6536
4488,2014-10-20,58,1,ice cream,1.8,Frozen & Processed Food,1.8,6408
4946,2014-04-03,18,3,yogurt,2.2,Dairy,6.6000000000000005,1984
4081,2014-04-16,118,3,chocolate marshmallow,4.13,Bakery & Sweets,12.39,2264
1603,2014-03-16,34,2,flour,2.1,Pantry Staples,4.2,1587
1107,2014-08-13,2,1,whole milk,1.8,Dairy,1.8,4906
2272,2014-07-25,18,1,yogurt,2.2,Dairy,2.2,4489
4705,2014-04-12,84,1,female sanitary products,2.5,Personal Care,2.5,2158
1811,2014-08-16,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,4974
2772,2014-08-03,74,3,whipped/sour cream,5.5,Dairy,16.5,4696
4412,2014-12-09,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,7494
1219,2014-10-02,25,3,canned beer,1.1,Beverages,3.3000000000000003,6003
4435,2014-10-17,69,2,domestic eggs,1.25,Fresh Food,2.5,6340
2715,2014-01-28,44,1,newspapers,3.2,Specialty & Seasonal,3.2,580
2121,2014-11-03,14,1,chocolate,11.5,Bakery & Sweets,11.5,6717
2802,2014-04-27,14,1,chocolate,11.5,Bakery & Sweets,11.5,2506
1741,2014-07-19,70,1,margarine,3.5,Pantry Staples,3.5,4357
4278,2014-07-03,38,1,soda,0.8,Beverages,0.8,4015
1634,2014-02-10,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,863
3856,2014-02-08,18,2,yogurt,2.2,Dairy,4.4,829
3029,2014-10-19,92,3,vinegar,1.5,Pantry Staples,4.5,6377
3361,2014-06-23,152,1,softener,11.8,Household & Hygiene,11.8,3796
4613,2014-07-17,12,2,fruit/vegetable juice,2.1,Beverages,4.2,4327
1805,2014-11-11,38,2,soda,0.8,Beverages,1.6,6901
2147,2014-05-02,38,1,soda,0.8,Beverages,0.8,2605
1864,2014-04-29,69,2,domestic eggs,1.25,Fresh Food,2.5,2537
2789,2014-09-19,34,3,flour,2.1,Pantry Staples,6.300000000000001,5731
2296,2014-06-12,69,3,domestic eggs,1.25,Fresh Food,3.75,3548
1526,2014-05-11,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,2798
4951,2014-05-10,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2793
3809,2014-05-11,32,2,red/blush wine,12.2,Beverages,24.4,2806
2685,2014-12-06,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,7435
1107,2014-07-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4418
4264,2014-07-20,128,1,soft cheese,7.2,Dairy,7.2,4384
4974,2014-11-05,22,3,root vegetables,1.8,Fresh Food,5.4,6783
1081,2014-02-11,49,1,beverages,1.1,Beverages,1.1,878
1111,2014-05-07,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2701
4683,2014-06-30,73,1,oil,3.4,Pantry Staples,3.4,3956
2835,2014-11-21,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7121
4123,2014-07-07,17,1,bottled water,0.5,Beverages,0.5,4097
1613,2014-08-02,2,1,whole milk,1.8,Dairy,1.8,4660
3361,2014-01-14,56,1,white wine,14.2,Beverages,14.2,296
3425,2014-07-02,24,2,pastry,3.1,Bakery & Sweets,6.2,3988
3617,2014-08-02,20,2,brown bread,0.8,Bakery & Sweets,1.6,4680
4669,2014-08-05,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,4753
1922,2014-07-02,17,2,bottled water,0.5,Beverages,1.0,3981
2947,2014-03-03,17,1,bottled water,0.5,Beverages,0.5,1346
3953,2014-05-13,32,2,red/blush wine,12.2,Beverages,24.4,2854
1169,2014-04-15,114,2,napkins,21.8,Household & Hygiene,43.6,2216
4192,2014-02-17,2,1,whole milk,1.8,Dairy,1.8,1022
1239,2014-08-02,131,2,roll products,8.6,Specialty & Seasonal,17.2,4658
3041,2014-02-18,24,1,pastry,3.1,Bakery & Sweets,3.1,1042
2520,2014-01-16,109,2,canned fruit,4.96,Frozen & Processed Food,9.92,324
2426,2014-09-12,22,1,root vegetables,1.8,Fresh Food,1.8,5607
1235,2014-11-05,52,3,dog food,12.6,Pet Care,37.8,6752
3799,2014-09-17,74,2,whipped/sour cream,5.5,Dairy,11.0,5701
1124,2014-03-05,50,3,bottled beer,1.8,Beverages,5.4,1389
3035,2014-04-16,137,1,male cosmetics,10.6,Personal Care,10.6,2252
4832,2014-12-18,15,1,specialty bar,5.2,Bakery & Sweets,5.2,7721
2394,2014-02-24,74,3,whipped/sour cream,5.5,Dairy,16.5,1174
4185,2014-11-20,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7102
1832,2014-09-01,89,1,spread cheese,2.5,Dairy,2.5,5333
2666,2014-04-11,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,2126
4686,2014-11-24,74,1,whipped/sour cream,5.5,Dairy,5.5,7192
2120,2014-01-21,38,1,soda,0.8,Beverages,0.8,425
1186,2014-02-09,38,1,soda,0.8,Beverages,0.8,839
2377,2014-02-13,24,1,pastry,3.1,Bakery & Sweets,3.1,923
3675,2014-07-13,16,1,butter milk,6.1,Dairy,6.1,4239
3466,2014-05-31,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3274
4211,2014-05-02,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2616
2832,2014-08-04,45,1,curd,9.8,Dairy,9.8,4718
4811,2014-09-12,17,3,bottled water,0.5,Beverages,1.5,5619
3619,2014-12-21,104,1,cat food,11.2,Pet Care,11.2,7775
1722,2014-10-13,11,2,butter,3.2,Dairy,6.4,6243
1681,2014-04-20,11,1,butter,3.2,Dairy,3.2,2345
4097,2014-07-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4258
3878,2014-04-19,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2332
4983,2014-06-21,22,2,root vegetables,1.8,Fresh Food,3.6,3760
3100,2014-08-11,70,1,margarine,3.5,Pantry Staples,3.5,4870
1680,2014-12-10,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,7504
2041,2014-09-10,51,2,dessert,1.15,Bakery & Sweets,2.3,5562
3006,2014-01-06,115,2,waffles,2.5,Bakery & Sweets,5.0,119
1445,2014-01-23,3,1,pip fruit,3.0,Fresh Food,3.0,468
2920,2014-12-03,25,3,canned beer,1.1,Beverages,3.3000000000000003,7375
3495,2014-10-22,69,1,domestic eggs,1.25,Fresh Food,1.25,6449
4401,2014-10-09,17,1,bottled water,0.5,Beverages,0.5,6157
1219,2014-07-03,32,1,red/blush wine,12.2,Beverages,12.2,4002
4331,2014-05-25,27,3,coffee,8.5,Beverages,25.5,3117
2881,2014-06-01,16,2,butter milk,6.1,Dairy,12.2,3291
2475,2014-01-02,131,1,roll products,8.6,Specialty & Seasonal,8.6,26
1171,2014-09-04,20,1,brown bread,0.8,Bakery & Sweets,0.8,5410
2137,2014-01-19,64,3,UHT-milk,2.1,Dairy,6.300000000000001,382
1180,2014-02-02,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0,696
2679,2014-11-14,18,2,yogurt,2.2,Dairy,4.4,6972
2025,2014-09-04,104,1,cat food,11.2,Pet Care,11.2,5416
2394,2014-05-20,25,2,canned beer,1.1,Beverages,2.2,3000
1472,2014-11-05,18,1,yogurt,2.2,Dairy,2.2,6753
2197,2014-07-06,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,4061
4824,2014-06-19,147,1,cream,5.2,Dairy,5.2,3713
2322,2014-01-19,121,2,sweet spreads,5.4,Bakery & Sweets,10.8,384
4639,2014-11-22,16,1,butter milk,6.1,Dairy,6.1,7159
3544,2014-07-13,88,1,house keeping products,8.5,Household & Hygiene,8.5,4237
1256,2014-06-17,160,1,tea,8.7,Beverages,8.7,3655
2456,2014-03-15,24,2,pastry,3.1,Bakery & Sweets,6.2,1575
3728,2014-10-28,74,1,whipped/sour cream,5.5,Dairy,5.5,6588
2619,2014-01-12,71,3,shopping bags,5.12,Household & Hygiene,15.36,248
1010,2014-04-10,132,2,kitchen towels,4.83,Household & Hygiene,9.66,2106
4264,2014-02-18,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,1048
2576,2014-07-10,114,1,napkins,21.8,Household & Hygiene,21.8,4152
3718,2014-03-30,138,2,candles,2.7,Household & Hygiene,5.4,1868
1950,2014-10-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6188
4520,2014-03-01,123,1,mustard,5.2,Pantry Staples,5.2,1311
1353,2014-12-22,74,3,whipped/sour cream,5.5,Dairy,16.5,7786
4194,2014-11-19,24,2,pastry,3.1,Bakery & Sweets,6.2,7081
3095,2014-11-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,7227
1130,2014-11-01,70,2,margarine,3.5,Pantry Staples,7.0,6677
4796,2014-01-08,45,2,curd,9.8,Dairy,19.6,177
2710,2014-12-18,38,2,soda,0.8,Beverages,1.6,7706
3548,2014-12-03,4,1,other vegetables,0.8,Fresh Food,0.8,7380
3558,2014-11-09,101,2,canned fish,2.1,Frozen & Processed Food,4.2,6863
4474,2014-04-02,16,3,butter milk,6.1,Dairy,18.299999999999997,1950
3878,2014-11-27,33,2,frozen potato products,3.0,Frozen & Processed Food,6.0,7255
1221,2014-11-15,35,1,sugar,1.2,Bakery & Sweets,1.2,6986
1009,2014-01-24,101,1,canned fish,2.1,Frozen & Processed Food,2.1,495
1169,2014-06-05,114,3,napkins,21.8,Household & Hygiene,65.4,3373
3959,2014-12-03,43,2,sparkling wine,12.5,Beverages,25.0,7384
2355,2014-12-29,2,3,whole milk,1.8,Dairy,5.4,7948
2845,2014-11-26,76,3,sliced cheese,4.2,Dairy,12.600000000000001,7223
2320,2014-03-15,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,1574
4169,2014-03-30,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,1870
4800,2014-03-14,38,2,soda,0.8,Beverages,1.6,1562
3972,2014-10-09,38,1,soda,0.8,Beverages,0.8,6154
4322,2014-07-25,28,1,misc. beverages,1.2,Beverages,1.2,4499
3459,2014-12-04,83,2,white bread,0.3,Bakery & Sweets,0.6,7401
2654,2014-04-07,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2055
3113,2014-10-11,38,2,soda,0.8,Beverages,1.6,6199
1456,2014-05-26,74,3,whipped/sour cream,5.5,Dairy,16.5,3122
3947,2014-12-05,151,3,cocoa drinks,2.1,Beverages,6.300000000000001,7418
2230,2014-11-14,41,2,processed cheese,6.4,Dairy,12.8,6969
4133,2014-08-04,56,2,white wine,14.2,Beverages,28.4,4726
1761,2014-04-05,71,3,shopping bags,5.12,Household & Hygiene,15.36,2015
2958,2014-03-11,38,3,soda,0.8,Beverages,2.4000000000000004,1495
4923,2014-04-03,94,3,potato products,2.8,Frozen & Processed Food,8.399999999999999,1983
4412,2014-03-11,22,3,root vegetables,1.8,Fresh Food,5.4,1503
3368,2014-11-19,56,2,white wine,14.2,Beverages,28.4,7075
1307,2014-10-03,24,1,pastry,3.1,Bakery & Sweets,3.1,6022
4793,2014-11-25,17,1,bottled water,0.5,Beverages,0.5,7211
1080,2014-11-02,25,3,canned beer,1.1,Beverages,3.3000000000000003,6692
4693,2014-06-04,50,1,bottled beer,1.8,Beverages,1.8,3369
4167,2014-08-28,39,1,detergent,5.5,Household & Hygiene,5.5,5263
3474,2014-01-31,12,1,fruit/vegetable juice,2.1,Beverages,2.1,653
3945,2014-10-15,70,1,margarine,3.5,Pantry Staples,3.5,6300
3499,2014-10-14,59,1,hard cheese,4.5,Dairy,4.5,6277
1753,2014-06-05,60,1,cream cheese,6.3,Dairy,6.3,3375
2524,2014-03-31,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,1883
1105,2014-06-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,3591
2581,2014-05-26,17,3,bottled water,0.5,Beverages,1.5,3128
3793,2014-12-10,109,2,canned fruit,4.96,Frozen & Processed Food,9.92,7518
1690,2014-05-30,20,1,brown bread,0.8,Bakery & Sweets,0.8,3226
3496,2014-12-20,70,1,margarine,3.5,Pantry Staples,3.5,7762
4526,2014-09-27,35,2,sugar,1.2,Bakery & Sweets,2.4,5914
4129,2014-04-02,115,1,waffles,2.5,Bakery & Sweets,2.5,1948
1761,2014-10-29,163,3,pudding powder,4.9,Snacks,14.700000000000001,6599
3498,2014-08-16,27,3,coffee,8.5,Beverages,25.5,4987
2656,2014-03-31,70,2,margarine,3.5,Pantry Staples,7.0,1885
4262,2014-03-03,69,3,domestic eggs,1.25,Fresh Food,3.75,1353
3289,2014-01-24,4,2,other vegetables,0.8,Fresh Food,1.6,503
1679,2014-10-23,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,6462
2594,2014-01-06,128,1,soft cheese,7.2,Dairy,7.2,116
4538,2014-06-18,27,3,coffee,8.5,Beverages,25.5,3684
4941,2014-10-25,83,2,white bread,0.3,Bakery & Sweets,0.6,6520
4564,2014-07-06,71,1,shopping bags,5.12,Household & Hygiene,5.12,4073
4290,2014-09-04,58,2,ice cream,1.8,Frozen & Processed Food,3.6,5431
2202,2014-01-02,27,1,coffee,8.5,Beverages,8.5,25
2343,2014-08-19,138,1,candles,2.7,Household & Hygiene,2.7,5051
2209,2014-08-25,114,3,napkins,21.8,Household & Hygiene,65.4,5174
1404,2014-10-02,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,6004
3914,2014-11-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6930
4065,2014-05-06,50,3,bottled beer,1.8,Beverages,5.4,2695
4220,2014-08-04,76,3,sliced cheese,4.2,Dairy,12.600000000000001,4727
1074,2014-05-08,73,2,oil,3.4,Pantry Staples,6.8,2722
2434,2014-12-09,39,3,detergent,5.5,Household & Hygiene,16.5,7486
2633,2014-07-28,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,4555
1143,2014-11-18,73,3,oil,3.4,Pantry Staples,10.2,7043
3767,2014-06-22,121,1,sweet spreads,5.4,Bakery & Sweets,5.4,3781
2661,2014-08-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,5251
2093,2014-12-24,74,2,whipped/sour cream,5.5,Dairy,11.0,7837
2696,2014-11-23,136,1,dishes,6.8,Specialty & Seasonal,6.8,7170
2927,2014-01-13,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,269
4003,2014-12-21,71,2,shopping bags,5.12,Household & Hygiene,10.24,7779
3451,2014-01-08,38,1,soda,0.8,Beverages,0.8,171
1750,2014-06-16,71,2,shopping bags,5.12,Household & Hygiene,10.24,3635
1085,2014-05-25,18,1,yogurt,2.2,Dairy,2.2,3094
2034,2014-06-28,71,3,shopping bags,5.12,Household & Hygiene,15.36,3912
4676,2014-02-21,70,2,margarine,3.5,Pantry Staples,7.0,1114
4132,2014-12-02,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,7362
2822,2014-06-16,71,1,shopping bags,5.12,Household & Hygiene,5.12,3643
3645,2014-05-31,14,2,chocolate,11.5,Bakery & Sweets,23.0,3277
1446,2014-03-26,46,1,pasta,3.1,Pantry Staples,3.1,1774
2222,2014-02-22,85,2,cling film/bags,2.2,Household & Hygiene,4.4,1130
4426,2014-08-04,73,2,oil,3.4,Pantry Staples,6.8,4730
1854,2014-09-30,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,5963
4645,2014-02-05,73,1,oil,3.4,Pantry Staples,3.4,782
2674,2014-09-03,38,3,soda,0.8,Beverages,2.4000000000000004,5393
1369,2014-12-01,35,2,sugar,1.2,Bakery & Sweets,2.4,7324
4325,2014-07-19,14,1,chocolate,11.5,Bakery & Sweets,11.5,4366
4335,2014-06-28,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,3923
2642,2014-01-09,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,188
1318,2014-02-15,123,3,mustard,5.2,Pantry Staples,15.600000000000001,961
1062,2014-05-08,83,2,white bread,0.3,Bakery & Sweets,0.6,2721
4131,2014-03-20,114,2,napkins,21.8,Household & Hygiene,43.6,1673
3793,2014-11-13,12,1,fruit/vegetable juice,2.1,Beverages,2.1,6952
2618,2014-09-06,38,1,soda,0.8,Beverages,0.8,5471
4090,2014-06-03,15,1,specialty bar,5.2,Bakery & Sweets,5.2,3342
1480,2014-05-05,71,2,shopping bags,5.12,Household & Hygiene,10.24,2664
4078,2014-06-21,38,3,soda,0.8,Beverages,2.4000000000000004,3755
2817,2014-06-19,17,1,bottled water,0.5,Beverages,0.5,3703
1999,2014-04-02,20,1,brown bread,0.8,Bakery & Sweets,0.8,1929
2490,2014-03-27,71,1,shopping bags,5.12,Household & Hygiene,5.12,1797
